OrgUnitId,UserId,RoleName,EnrollmentDate,EnrollmentType,RoleId
922936,2993,Student,2024-08-12T01:07:09,Manual,103
139069,4876,Student,1990-06-19T19:25:33,Manual,103
019694,4971,Student,1997-06-21T03:19:25,Manual,103
553941,2265,Student,2001-11-04T15:42:15,Manual,103
403617,6726,Student,2007-02-16T06:06:02,Manual,103
565694,8928,Student,1994-06-08T06:03:07,Manual,103
784661,4470,Student,1981-11-05T21:36:19,Manual,103
627668,2549,Student,2017-01-21T12:47:20,Manual,103
497057,5827,Student,1993-05-29T20:29:59,Manual,103
991564,6396,Student,2024-06-16T23:42:17,Manual,103
532538,0398,Student,2003-09-11T12:31:11,Manual,103
738914,8758,Student,1980-09-06T10:18:58,Manual,103
182227,3297,Student,1986-04-15T17:59:28,Manual,103
163029,4292,Student,2014-12-12T20:11:59,Manual,103
982846,6057,Student,2014-09-05T08:02:15,Manual,103
226420,7884,Student,1975-10-01T17:43:42,Manual,103
706849,7466,Student,1971-09-28T22:01:33,Manual,103
082235,6783,Student,1976-02-03T21:30:48,Manual,103
763201,9493,Student,1978-02-07T17:30:03,Manual,103
357736,9818,Student,1983-09-24T21:46:42,Manual,103
106776,6851,Student,1990-11-06T09:49:57,Manual,103
620770,7344,Student,2021-09-24T13:27:39,Manual,103
497385,7030,Student,1999-02-28T07:11:23,Manual,103
976787,6508,Student,1980-07-03T21:17:47,Manual,103
601266,9057,Student,2010-07-04T06:23:52,Manual,103
423566,9928,Student,2021-10-07T21:04:21,Manual,103
948254,2550,Student,1977-01-24T19:04:47,Manual,103
616013,5120,Student,2020-04-25T07:32:49,Manual,103
204820,8628,Student,2023-05-06T13:40:57,Manual,103
071418,5982,Student,1976-01-18T07:23:06,Manual,103
616994,5680,Student,2010-10-31T05:09:04,Manual,103
760669,9018,Student,1980-07-05T08:44:46,Manual,103
790429,1506,Student,2017-06-18T07:31:09,Manual,103
049095,9733,Student,1973-02-07T06:27:32,Manual,103
213904,4074,Student,1991-07-07T18:27:14,Manual,103
782542,4353,Student,1992-06-06T10:27:11,Manual,103
921274,0179,Student,2024-10-07T01:02:19,Manual,103
652651,7378,Student,2021-03-16T19:34:36,Manual,103
214950,5088,Student,1973-02-10T05:01:56,Manual,103
209613,0435,Student,2012-12-11T09:22:42,Manual,103
458802,4433,Student,2006-12-04T20:18:05,Manual,103
416103,3628,Student,2012-04-19T07:47:35,Manual,103
328986,7685,Student,1982-03-24T20:22:58,Manual,103
023978,1108,Student,1971-06-22T08:09:21,Manual,103
497385,2026,Student,1990-09-25T12:14:17,Manual,103
756937,5260,Student,1992-07-30T00:24:07,Manual,103
198413,4602,Student,1979-12-01T06:34:03,Manual,103
391413,4647,Student,1989-01-20T12:23:26,Manual,103
607486,7167,Student,2009-08-14T22:44:41,Manual,103
736913,6044,Student,1997-06-01T18:27:45,Manual,103
905772,6966,Student,2021-06-15T08:32:48,Manual,103
166343,8578,Student,2016-12-29T15:00:54,Manual,103
899131,3606,Student,1994-04-07T20:54:05,Manual,103
742723,2510,Student,2012-08-30T08:24:20,Manual,103
782542,5287,Student,1978-12-18T20:59:28,Manual,103
339512,2283,Student,1992-10-03T10:13:49,Manual,103
701970,5407,Student,2018-04-02T23:13:48,Manual,103
966560,8142,Student,1991-08-17T13:39:06,Manual,103
195552,7572,Student,1980-06-14T21:26:53,Manual,103
966180,9975,Student,2012-07-09T05:01:56,Manual,103
209613,0812,Student,1995-12-25T03:14:06,Manual,103
296170,5460,Student,2009-07-29T22:36:34,Manual,103
024952,5288,Student,2005-10-10T02:14:15,Manual,103
524991,9712,Student,2022-08-31T17:56:42,Manual,103
036798,9156,Student,2012-01-25T00:11:08,Manual,103
949162,6614,Student,1970-03-11T16:30:18,Manual,103
517392,2209,Student,2013-12-30T07:07:49,Manual,103
969183,0027,Student,2014-07-11T14:40:53,Manual,103
380117,8123,Student,2017-05-13T21:50:03,Manual,103
818678,9415,Student,2024-12-11T12:34:42,Manual,103
019672,2983,Student,1972-07-28T04:50:48,Manual,103
644486,6877,Student,2006-01-10T13:51:45,Manual,103
310774,0929,Student,1981-07-01T19:05:38,Manual,103
568128,3294,Student,2021-09-15T07:43:46,Manual,103
052141,8500,Student,2006-08-18T18:25:06,Manual,103
749201,9980,Student,1992-09-11T05:44:13,Manual,103
459626,2855,Student,1977-03-16T06:29:05,Manual,103
103759,5939,Student,1970-12-10T08:21:15,Manual,103
570929,6413,Student,1981-10-09T16:21:17,Manual,103
899131,3788,Student,2000-06-28T22:39:39,Manual,103
984051,3906,Student,2006-01-17T17:42:25,Manual,103
735212,7529,Student,1988-08-02T08:38:31,Manual,103
073399,4525,Student,1999-12-09T11:06:29,Manual,103
938219,4464,Student,1996-01-30T21:29:13,Manual,103
448928,7923,Student,2006-07-22T17:42:27,Manual,103
295201,3115,Student,1995-09-19T12:24:12,Manual,103
833528,8578,Student,2025-05-21T20:38:53,Manual,103
665571,0057,Student,1987-05-24T22:15:54,Manual,103
709402,2862,Student,1999-01-16T15:09:55,Manual,103
524819,4055,Student,2011-02-25T07:42:39,Manual,103
189631,3036,Student,1987-12-30T12:41:31,Manual,103
470341,0613,Student,2019-11-03T12:18:07,Manual,103
479820,8113,Student,2013-11-19T10:10:20,Manual,103
277857,8113,Student,1997-12-23T11:43:34,Manual,103
732299,1583,Student,1981-01-13T05:51:26,Manual,103
118863,3729,Student,2007-07-29T16:37:53,Manual,103
922936,6154,Student,1995-10-22T17:51:48,Manual,103
456433,0222,Student,1998-12-03T10:20:35,Manual,103
328566,9814,Student,1974-01-27T14:46:02,Manual,103
003768,9424,Student,1993-02-18T15:02:23,Manual,103
429026,6303,Student,1982-12-14T13:03:54,Manual,103
183121,8557,Student,2017-11-02T03:06:27,Manual,103
882371,4602,Student,2024-04-18T14:10:54,Manual,103
926443,6691,Student,2014-11-14T17:29:21,Manual,103
643643,7633,Student,1974-03-10T04:14:01,Manual,103
326797,1929,Student,1984-05-06T20:04:33,Manual,103
506768,3108,Student,2005-06-27T03:27:28,Manual,103
091944,7836,Student,2018-09-02T12:04:31,Manual,103
685749,0392,Student,2010-09-13T06:48:53,Manual,103
890208,6703,Student,1994-11-13T22:59:53,Manual,103
942163,9975,Student,2013-09-12T00:51:47,Manual,103
645992,5166,Student,1989-12-19T15:54:13,Manual,103
784785,0146,Student,1994-12-03T08:48:40,Manual,103
106776,3595,Student,1970-11-28T20:38:49,Manual,103
741211,8017,Student,2004-04-17T19:22:09,Manual,103
987122,1777,Student,1985-10-17T10:06:17,Manual,103
170439,3426,Student,1974-02-20T07:46:51,Manual,103
373843,6819,Student,2012-01-29T10:51:28,Manual,103
239757,3602,Student,2021-01-27T09:41:40,Manual,103
116814,5499,Student,1995-06-07T05:45:07,Manual,103
023978,7662,Student,1970-03-05T08:37:40,Manual,103
550010,2734,Student,1988-06-24T20:19:52,Manual,103
629263,4608,Student,1973-05-21T00:57:50,Manual,103
265123,7652,Student,2005-05-10T19:03:35,Manual,103
232153,0607,Student,2000-10-06T19:51:16,Manual,103
799740,7870,Student,1976-11-16T08:36:25,Manual,103
379885,4426,Student,2020-10-24T05:12:27,Manual,103
928735,1364,Student,2025-01-22T17:19:47,Manual,103
652486,7705,Student,2006-12-19T13:58:56,Manual,103
760206,8155,Student,1990-06-26T13:03:56,Manual,103
667633,9538,Student,1973-07-28T06:54:37,Manual,103
006118,6613,Student,1985-10-14T13:29:12,Manual,103
110363,9280,Student,1994-10-23T13:24:36,Manual,103
283213,7327,Student,1991-01-10T13:52:08,Manual,103
253333,6665,Student,2025-03-01T21:23:26,Manual,103
385524,5265,Student,1992-05-10T06:04:42,Manual,103
730997,8664,Student,1988-12-19T08:18:30,Manual,103
832429,9332,Student,1998-06-20T05:16:39,Manual,103
343869,3716,Student,2005-01-05T00:05:25,Manual,103
213877,8296,Student,2009-10-27T14:59:38,Manual,103
103759,4111,Student,2024-04-25T14:50:50,Manual,103
270271,5938,Student,1979-03-14T00:31:39,Manual,103
173860,8203,Student,1971-10-21T15:40:32,Manual,103
128569,5761,Student,2009-10-08T22:59:33,Manual,103
306221,6337,Student,2022-08-11T16:06:51,Manual,103
210840,5499,Student,2001-12-05T09:49:50,Manual,103
456604,3729,Student,1998-08-12T17:01:59,Manual,103
163506,3788,Student,2025-01-27T03:46:06,Manual,103
948254,0913,Student,2025-06-01T13:46:07,Manual,103
742888,0702,Student,1979-08-29T06:08:21,Manual,103
328986,6629,Student,1975-07-07T16:39:39,Manual,103
232153,2161,Student,1984-07-08T13:25:47,Manual,103
381579,6450,Student,2022-05-29T22:27:55,Manual,103
695212,3133,Student,1982-08-17T12:08:20,Manual,103
721796,9965,Student,2025-02-24T06:08:24,Manual,103
566075,4419,Student,1999-08-31T16:28:23,Manual,103
620417,8858,Student,2024-01-17T04:58:18,Manual,103
091944,6180,Student,2000-01-12T05:40:58,Manual,103
902379,9975,Student,2009-12-08T14:19:49,Manual,103
715783,9424,Student,2003-08-15T19:39:02,Manual,103
853642,0003,Student,2002-05-18T18:00:24,Manual,103
842025,4600,Student,2022-03-29T07:35:57,Manual,103
299600,7734,Student,1986-10-18T03:55:35,Manual,103
719369,1700,Student,1985-10-11T05:25:38,Manual,103
006479,6295,Student,2001-07-12T22:44:33,Manual,103
663860,3016,Student,1975-05-13T14:23:52,Manual,103
206630,9969,Student,2009-02-11T07:52:05,Manual,103
191268,7185,Student,1997-10-25T03:49:26,Manual,103
694372,5612,Student,2014-12-17T01:34:25,Manual,103
413024,5778,Student,2010-12-07T17:00:11,Manual,103
107233,8017,Student,1993-10-15T10:55:51,Manual,103
437734,1561,Student,2022-08-26T11:46:05,Manual,103
019672,5314,Student,2008-05-09T16:26:05,Manual,103
880296,8858,Student,1996-06-10T01:59:21,Manual,103
385847,3283,Student,2012-11-12T22:50:44,Manual,103
296170,4696,Student,1971-06-25T06:21:32,Manual,103
480256,2261,Student,2024-06-02T22:13:15,Manual,103
006244,1893,Student,1988-06-08T23:12:10,Manual,103
264780,6425,Student,2023-06-08T15:03:05,Manual,103
763201,1338,Student,2017-01-15T20:14:48,Manual,103
367590,4417,Student,1972-08-17T09:17:28,Manual,103
876516,7817,Student,2010-01-22T02:10:13,Manual,103
773054,7617,Student,1987-03-18T20:00:21,Manual,103
137780,3692,Student,2004-09-16T18:18:27,Manual,103
280247,3946,Student,1991-02-18T05:41:31,Manual,103
930897,6882,Student,2019-01-30T10:11:54,Manual,103
021221,3572,Student,1993-04-15T14:01:42,Manual,103
713413,9207,Student,1974-11-24T00:25:17,Manual,103
875303,5538,Student,2007-08-14T16:17:10,Manual,103
051305,9156,Student,1984-08-16T18:14:55,Manual,103
902379,5778,Student,2012-04-20T06:05:17,Manual,103
171794,9101,Student,1979-07-09T12:08:00,Manual,103
401311,0610,Student,2023-09-29T01:43:23,Manual,103
713413,6708,Student,1981-08-09T06:28:04,Manual,103
675891,9947,Student,2001-09-02T16:00:43,Manual,103
770027,7968,Student,2000-02-25T09:45:18,Manual,103
686793,9705,Student,1989-05-03T15:54:56,Manual,103
359128,1338,Student,2010-10-14T18:47:26,Manual,103
568128,8720,Student,1992-10-19T04:23:41,Manual,103
445603,7633,Student,1998-09-06T15:40:20,Manual,103
847909,7167,Student,2020-09-11T01:50:11,Manual,103
232153,4298,Student,1999-09-26T22:11:52,Manual,103
169305,4937,Student,2001-08-09T03:19:02,Manual,103
611866,7854,Student,1993-09-08T04:50:40,Manual,103
620417,2538,Student,2020-03-15T19:35:04,Manual,103
921880,1752,Student,2014-07-21T05:50:44,Manual,103
387022,5494,Student,2014-07-29T16:29:49,Manual,103
773054,9797,Student,1988-03-09T15:09:37,Manual,103
100645,6239,Student,1981-11-30T00:50:57,Manual,103
412945,4601,Student,1987-06-30T03:58:54,Manual,103
258483,6822,Student,2003-01-01T22:04:46,Manual,103
560060,5583,Student,1970-11-07T04:48:51,Manual,103
213877,2550,Student,2004-05-13T18:38:57,Manual,103
199722,3231,Student,2019-06-20T08:42:13,Manual,103
527863,0200,Student,2006-03-06T10:21:03,Manual,103
976016,8872,Student,2010-09-21T22:31:13,Manual,103
543257,3403,Student,1986-09-17T13:41:32,Manual,103
296170,1890,Student,2004-08-23T21:38:32,Manual,103
318467,8333,Student,1978-06-13T18:47:20,Manual,103
882371,1641,Student,1972-07-13T11:03:39,Manual,103
711151,3974,Student,1975-09-12T15:16:41,Manual,103
719369,6032,Student,2022-01-31T11:13:15,Manual,103
373843,6512,Student,1976-06-04T15:26:02,Manual,103
024952,1641,Student,1972-11-27T16:39:34,Manual,103
210840,4135,Student,1970-03-14T16:01:25,Manual,103
023978,4779,Student,2001-12-01T20:06:57,Manual,103
949162,7529,Student,1984-08-26T07:58:52,Manual,103
881144,9928,Student,1997-09-19T16:44:19,Manual,103
277042,3779,Student,2023-11-11T16:53:39,Manual,103
620417,7669,Student,1978-02-16T18:05:41,Manual,103
098737,8235,Student,2013-09-02T06:42:30,Manual,103
761518,3123,Student,2018-11-04T04:39:40,Manual,103
960012,7096,Student,1975-10-10T19:19:00,Manual,103
522424,5344,Student,1979-09-19T15:26:35,Manual,103
166358,5366,Student,1996-12-05T14:16:01,Manual,103
774671,8127,Student,2006-08-04T10:45:19,Manual,103
546284,4326,Student,2013-01-02T23:25:59,Manual,103
337346,7056,Student,2002-06-06T19:17:07,Manual,103
270002,5499,Student,2004-12-31T20:23:22,Manual,103
387022,4074,Student,1994-05-22T07:35:34,Manual,103
969058,0883,Student,1985-09-06T11:36:31,Manual,103
537464,7510,Student,1981-10-27T20:29:48,Manual,103
384784,3729,Student,2012-01-03T03:27:32,Manual,103
304881,9493,Student,1985-05-03T15:18:53,Manual,103
251453,3394,Student,1994-12-24T13:05:10,Manual,103
723513,8209,Student,1995-11-22T13:19:34,Manual,103
437207,8997,Student,2017-09-15T07:16:07,Manual,103
850550,2983,Student,1988-07-20T05:48:15,Manual,103
813503,3810,Student,1976-12-30T18:26:28,Manual,103
056540,2173,Student,2006-01-15T23:42:07,Manual,103
500263,8039,Student,1986-02-13T07:32:41,Manual,103
181957,1697,Student,2006-04-10T03:13:30,Manual,103
832429,2433,Student,2017-10-17T06:58:09,Manual,103
549021,1146,Student,1974-05-24T21:14:33,Manual,103
046246,6226,Student,1992-11-07T21:24:43,Manual,103
100645,3908,Student,2012-07-30T07:28:59,Manual,103
193897,6703,Student,2015-08-07T13:26:29,Manual,103
876516,7931,Student,2012-11-01T04:50:09,Manual,103
491575,3930,Student,2004-10-11T08:27:35,Manual,103
295611,7652,Student,1990-01-19T19:45:32,Manual,103
322291,4593,Student,1996-11-22T05:58:28,Manual,103
300504,3420,Student,1978-05-13T08:46:10,Manual,103
137780,2639,Student,2010-11-06T14:14:10,Manual,103
715936,1189,Student,2025-05-14T02:06:40,Manual,103
905595,1697,Student,1982-05-26T17:07:02,Manual,103
171794,2272,Student,1971-07-11T12:59:34,Manual,103
663591,3371,Student,1996-12-30T22:24:37,Manual,103
969058,6508,Student,1971-12-15T10:10:38,Manual,103
596969,6083,Student,2004-09-04T14:14:48,Manual,103
892905,3765,Student,1970-11-17T22:40:27,Manual,103
400699,0230,Student,1976-04-15T16:29:02,Manual,103
658364,6629,Student,2014-05-25T16:24:04,Manual,103
678618,9425,Student,1981-10-23T05:25:41,Manual,103
100645,4101,Student,2008-09-17T22:18:03,Manual,103
694372,1700,Student,2002-06-25T20:37:52,Manual,103
978008,2931,Student,1978-04-28T14:27:42,Manual,103
570403,7475,Student,1989-07-30T00:47:17,Manual,103
987745,3491,Student,1974-11-24T05:07:05,Manual,103
265123,5351,Student,1976-09-23T07:39:35,Manual,103
812989,1020,Student,1982-11-12T10:53:32,Manual,103
465046,9766,Student,1984-10-11T16:14:10,Manual,103
312655,7854,Student,1981-05-01T14:24:52,Manual,103
247358,3579,Student,1984-04-10T05:09:47,Manual,103
920034,9156,Student,2025-01-31T11:58:18,Manual,103
920868,0222,Student,1977-04-15T18:25:52,Manual,103
229395,6167,Student,1976-04-29T00:47:10,Manual,103
892905,7331,Student,1999-04-27T07:48:35,Manual,103
158512,2781,Student,1972-05-30T06:25:00,Manual,103
143057,1506,Student,2016-08-02T13:21:47,Manual,103
982041,5314,Student,1997-03-30T09:14:05,Manual,103
019672,4183,Student,2020-10-01T11:32:59,Manual,103
318467,8500,Student,2012-07-29T07:31:35,Manual,103
827159,1697,Student,1975-11-28T08:50:18,Manual,103
163029,9334,Student,2023-02-21T05:10:41,Manual,103
899131,0080,Student,2009-10-16T21:02:43,Manual,103
930897,0991,Student,2001-12-24T08:55:44,Manual,103
582914,8857,Student,1986-08-07T20:24:45,Manual,103
644486,5401,Student,2014-05-11T07:29:11,Manual,103
751386,9878,Student,2022-11-27T02:00:02,Manual,103
303059,4452,Student,1972-07-12T21:10:59,Manual,103
511917,7483,Student,2010-10-06T22:12:49,Manual,103
523560,3886,Student,2013-10-05T04:26:14,Manual,103
006244,6347,Student,1990-10-17T00:47:18,Manual,103
379501,1310,Student,1981-11-28T00:23:43,Manual,103
934026,3899,Student,2005-05-29T14:48:22,Manual,103
515030,5004,Student,1992-04-18T18:35:35,Manual,103
523331,7561,Student,2019-10-03T14:20:05,Manual,103
736913,3579,Student,1980-07-06T05:06:30,Manual,103
920868,5105,Student,1973-06-18T06:32:41,Manual,103
020803,1005,Student,1987-07-22T05:44:01,Manual,103
102840,6695,Student,2011-02-15T21:20:58,Manual,103
604676,7005,Student,2024-12-31T19:29:56,Manual,103
112406,2692,Student,2007-06-01T18:49:31,Manual,103
561390,1138,Student,1994-04-20T07:51:52,Manual,103
854659,5521,Student,1979-05-15T02:07:26,Manual,103
803100,1161,Student,2014-05-10T23:40:04,Manual,103
552938,4375,Student,1980-02-15T05:01:01,Manual,103
344667,1041,Student,2018-09-15T23:27:58,Manual,103
862684,7138,Student,1985-12-02T19:11:31,Manual,103
157965,3710,Student,1983-11-13T04:48:33,Manual,103
205868,3582,Student,1995-08-09T22:24:48,Manual,103
437734,6450,Student,1977-08-03T01:57:14,Manual,103
760206,9387,Student,1978-04-03T20:17:59,Manual,103
984839,3115,Student,1984-10-09T13:27:53,Manual,103
101699,7493,Student,2010-08-17T15:03:13,Manual,103
205041,0766,Student,2019-03-16T04:55:11,Manual,103
506484,7832,Student,1995-04-20T12:16:29,Manual,103
003768,8761,Student,2009-08-30T08:23:56,Manual,103
102377,4419,Student,1976-04-21T14:10:24,Manual,103
403617,5974,Student,2012-11-12T20:09:13,Manual,103
018204,3016,Student,1996-05-18T16:01:13,Manual,103
905595,1218,Student,2007-09-09T06:33:15,Manual,103
760669,2409,Student,2006-03-29T13:00:05,Manual,103
768371,5696,Student,1970-04-20T11:49:07,Manual,103
681001,3884,Student,2001-07-05T00:23:24,Manual,103
105620,8102,Student,2023-01-15T05:37:17,Manual,103
455165,4283,Student,2003-01-21T03:18:40,Manual,103
999366,5515,Student,2010-07-23T14:37:36,Manual,103
527863,8790,Student,1979-09-27T16:11:57,Manual,103
400699,5250,Student,2012-05-02T11:21:22,Manual,103
501638,5755,Student,2002-04-16T00:57:07,Manual,103
282093,7563,Student,2018-05-04T07:29:30,Manual,103
395551,9382,Student,1982-10-18T02:17:13,Manual,103
280130,0603,Student,1976-10-17T10:27:25,Manual,103
761518,5829,Student,1989-08-28T12:55:24,Manual,103
846847,9426,Student,1993-06-16T11:46:18,Manual,103
091944,0481,Student,2016-10-03T00:58:55,Manual,103
491575,8540,Student,1977-07-10T15:24:17,Manual,103
596079,4326,Student,1975-01-30T10:48:59,Manual,103
477844,1569,Student,1972-12-08T09:48:27,Manual,103
647479,5974,Student,1982-07-11T21:05:39,Manual,103
182227,6368,Student,1980-08-26T16:52:29,Manual,103
923033,1096,Student,2012-08-09T20:08:58,Manual,103
166343,5985,Student,1970-05-10T12:30:50,Manual,103
749201,6303,Student,2014-10-04T00:55:54,Manual,103
668416,1041,Student,1997-09-07T04:20:34,Manual,103
875303,4001,Student,1995-05-29T23:09:15,Manual,103
845034,3253,Student,1988-06-20T13:01:51,Manual,103
080303,2931,Student,2007-12-03T05:36:46,Manual,103
004854,9057,Student,1999-05-24T10:10:41,Manual,103
378335,2341,Student,1972-06-14T00:03:32,Manual,103
498444,6100,Student,1998-01-30T17:53:09,Manual,103
036664,1041,Student,2010-12-09T09:50:23,Manual,103
745787,9668,Student,2000-10-25T12:40:24,Manual,103
019694,4998,Student,1996-08-13T05:26:24,Manual,103
827073,5677,Student,2004-10-14T12:00:16,Manual,103
997305,3216,Student,1995-09-17T04:54:38,Manual,103
689035,9546,Student,2003-07-26T11:19:35,Manual,103
465042,5282,Student,2003-12-11T02:45:08,Manual,103
205041,9332,Student,1990-10-13T19:27:42,Manual,103
076534,1741,Student,2020-04-18T18:37:35,Manual,103
864321,9431,Student,1977-04-22T06:36:32,Manual,103
898434,3617,Student,1971-05-29T22:59:19,Manual,103
442907,0117,Student,1978-04-03T08:14:45,Manual,103
019694,1569,Student,1982-12-25T16:31:44,Manual,103
158671,2989,Student,1985-12-20T21:50:57,Manual,103
258483,6548,Student,1987-10-26T05:37:45,Manual,103
171991,0003,Student,1996-06-02T17:23:42,Manual,103
204820,8018,Student,1980-01-19T19:26:44,Manual,103
198413,4547,Student,2000-09-08T23:05:01,Manual,103
362698,0065,Student,1987-10-20T01:40:34,Manual,103
689035,0892,Student,1972-12-10T09:24:16,Manual,103
297081,4731,Student,1979-07-26T11:57:04,Manual,103
978008,1304,Student,1973-01-09T21:17:42,Manual,103
895630,5602,Student,1975-12-27T06:14:26,Manual,103
524819,8546,Student,1979-06-01T11:16:14,Manual,103
656164,5242,Student,1983-07-07T23:37:36,Manual,103
216454,4817,Student,1994-05-23T01:40:30,Manual,103
407900,3699,Student,2011-03-28T11:27:05,Manual,103
408012,3884,Student,1987-08-24T07:42:07,Manual,103
867233,0829,Student,2000-07-25T18:03:08,Manual,103
522118,5270,Student,1973-04-19T16:41:48,Manual,103
668416,6884,Student,2009-03-14T10:22:56,Manual,103
682899,9280,Student,2020-11-17T01:55:57,Manual,103
816722,8235,Student,2018-11-17T05:50:04,Manual,103
878679,7307,Student,2018-06-29T21:44:53,Manual,103
835755,4633,Student,1991-06-25T10:31:06,Manual,103
253157,6044,Student,2011-02-21T22:15:41,Manual,103
785031,2834,Student,1981-06-26T01:03:43,Manual,103
028352,0222,Student,1972-03-21T03:48:28,Manual,103
286945,8500,Student,1971-01-25T05:56:51,Manual,103
934026,0809,Student,1993-11-12T21:49:57,Manual,103
173860,9322,Student,1977-08-17T12:49:20,Manual,103
592673,6197,Student,1975-02-15T04:59:16,Manual,103
991564,1144,Student,2016-12-15T15:52:14,Manual,103
203097,1525,Student,1976-01-28T19:09:07,Manual,103
974529,1815,Student,2008-07-30T00:16:56,Manual,103
444176,4696,Student,1993-01-22T04:55:32,Manual,103
586346,4353,Student,2002-12-16T07:58:05,Manual,103
833248,2072,Student,1984-04-06T18:26:28,Manual,103
897350,1940,Student,1979-01-17T23:04:16,Manual,103
535859,1641,Student,2001-04-14T04:27:21,Manual,103
881620,3729,Student,2004-03-05T14:31:18,Manual,103
730997,8812,Student,1975-12-05T02:26:27,Manual,103
122866,5422,Student,1994-10-03T20:26:42,Manual,103
701878,2159,Student,1993-09-16T03:11:54,Manual,103
301503,7705,Student,1985-02-10T02:52:57,Manual,103
026822,1304,Student,1988-03-18T10:00:44,Manual,103
663860,5499,Student,1983-09-12T17:44:37,Manual,103
021221,4417,Student,1982-05-25T10:17:44,Manual,103
177012,3699,Student,2021-06-01T17:03:06,Manual,103
169305,1890,Student,2004-01-20T01:16:25,Manual,103
241266,7651,Student,2017-05-09T13:54:39,Manual,103
427190,9632,Student,1995-10-26T16:24:57,Manual,103
730689,8017,Student,1993-08-17T04:12:41,Manual,103
867233,1005,Student,1971-04-09T17:48:26,Manual,103
972174,4298,Student,2020-08-20T21:09:45,Manual,103
110363,7680,Student,1975-08-27T04:35:27,Manual,103
987745,9545,Student,2006-12-29T13:50:36,Manual,103
035080,5218,Student,2004-12-03T19:13:58,Manual,103
875589,9149,Student,1980-09-22T13:39:45,Manual,103
384890,3582,Student,2019-10-31T04:50:30,Manual,103
774671,0018,Student,2020-09-14T17:27:24,Manual,103
948890,2113,Student,1991-04-06T12:17:25,Manual,103
232153,0672,Student,1977-08-13T19:43:02,Manual,103
706849,6140,Student,2012-01-29T17:27:46,Manual,103
561390,5411,Student,1999-12-09T03:10:30,Manual,103
080828,9322,Student,1976-08-19T10:16:47,Manual,103
253210,7493,Student,2020-10-13T07:22:48,Manual,103
522424,5988,Student,2007-11-10T00:05:14,Manual,103
474904,4055,Student,2021-07-25T07:41:24,Manual,103
510888,8515,Student,2017-05-20T10:10:45,Manual,103
054770,9775,Student,2007-02-22T23:06:06,Manual,103
258483,2442,Student,2023-12-19T09:15:16,Manual,103
671116,3496,Student,1992-10-25T11:08:08,Manual,103
549021,6884,Student,1988-02-07T02:57:49,Manual,103
292875,2040,Student,1996-07-07T03:17:23,Manual,103
384890,9814,Student,1976-02-29T12:30:27,Manual,103
366707,9731,Student,1996-02-27T04:17:48,Manual,103
161670,6984,Student,1997-03-19T12:28:52,Manual,103
066839,9766,Student,2013-01-03T08:40:44,Manual,103
890131,0766,Student,1970-10-11T03:27:13,Manual,103
841127,2721,Student,1971-12-13T00:19:56,Manual,103
550010,4470,Student,2023-05-21T21:52:58,Manual,103
438867,5769,Student,1987-12-19T09:13:17,Manual,103
604788,5589,Student,2012-06-08T12:03:44,Manual,103
725080,4837,Student,2007-06-21T04:26:59,Manual,103
297481,0303,Student,2004-01-26T15:22:31,Manual,103
867233,6812,Student,1994-12-12T05:13:46,Manual,103
181453,4000,Student,1997-04-05T11:49:39,Manual,103
842025,5982,Student,2022-11-25T23:19:48,Manual,103
327730,5469,Student,1970-12-26T09:42:13,Manual,103
862684,5939,Student,1992-10-17T06:44:19,Manual,103
901143,7465,Student,2002-06-30T09:46:07,Manual,103
082235,4873,Student,2012-10-11T16:46:29,Manual,103
500263,5051,Student,2011-07-17T00:24:36,Manual,103
005275,2434,Student,1988-03-31T05:30:35,Manual,103
621258,7317,Student,1984-04-09T03:20:22,Manual,103
421506,6296,Student,1996-11-19T23:23:32,Manual,103
413024,5494,Student,2005-08-15T05:44:51,Manual,103
318467,6151,Student,2019-04-18T01:02:15,Manual,103
227600,6830,Student,1995-07-27T00:51:19,Manual,103
005275,8515,Student,1991-04-24T00:39:21,Manual,103
846561,3617,Student,2011-09-02T19:01:06,Manual,103
942251,6044,Student,1975-10-15T22:54:50,Manual,103
409334,6819,Student,1981-04-20T12:09:26,Manual,103
530834,2378,Student,1978-11-25T23:19:36,Manual,103
315349,5502,Student,1993-01-30T22:54:53,Manual,103
532984,6226,Student,2000-09-21T21:03:46,Manual,103
456604,9365,Student,1977-06-19T14:52:32,Manual,103
768449,3648,Student,2023-11-04T17:12:56,Manual,103
145786,6140,Student,2006-04-12T03:52:05,Manual,103
224816,5134,Student,2008-05-30T12:49:24,Manual,103
399019,6801,Student,1984-12-15T03:32:58,Manual,103
173890,7209,Student,1976-07-21T04:38:04,Manual,103
557442,6801,Student,2025-04-01T00:52:56,Manual,103
019672,9207,Student,1998-04-29T05:39:07,Manual,103
850550,4998,Student,1987-05-05T08:20:57,Manual,103
984422,6239,Student,2000-06-20T10:32:10,Manual,103
445603,4583,Student,1978-06-16T10:04:55,Manual,103
317119,4279,Student,1975-01-13T09:04:03,Manual,103
237136,9550,Student,1990-08-30T13:01:26,Manual,103
782542,9908,Student,2004-10-19T02:57:15,Manual,103
241266,7090,Student,1988-01-11T19:48:44,Manual,103
864321,0450,Student,1974-07-16T22:08:16,Manual,103
159800,7652,Student,1993-02-26T10:42:00,Manual,103
730404,9334,Student,2001-06-11T12:02:24,Manual,103
958860,0739,Student,1996-04-17T11:58:46,Manual,103
